name,position,team,GW,OPP,Pts,Mins.P,Gls_S,Assists,Cln_Sht,Gls_Csd,Own_gls,Pen_Sc,Pen_Msd,YC,RC,Saves,Bonus,BPS,Inf,Crt,Thrt,ICT,Net_T,SB,price_£
Bernd Leno,Goalkeeper,Arsenal,4,SHU (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,1,0,12,11.2,0.0,0.0,1.1,32333,675971,5.0
Jonny Evans,Defender,Leicester,4,WHU (H) 0 - 3,0,90,0,0,0,3,0,0,0,1,0,0,0,11,18.2,1.1,0.0,1.9,-24,10221,5.5
Roberto Firmino,Forward,Liverpool,4,AVL (A) 7 - 2,5,67,0,1,0,6,0,0,0,0,0,0,0,20,26.6,22.3,42.0,9.1,-16123,204773,9.4
Richarlison de Andrade,Forward,Everton,4,BHA (H) 4 - 2,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.7,8.0,0.9,-79732,705312,8.0
Ezri Konsa Ngoyo,Defender,Aston Villa,4,LIV (H) 7 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,10,14.8,0.0,0.0,1.5,88397,283613,4.5
Bertrand Traoré,Midfielder,Aston Villa,4,LIV (H) 7 - 2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.5,26.0,2.8,400,3286,6.0
Neal Maupay,Forward,Brighton,4,EVE (A) 4 - 2,6,90,1,0,0,4,0,0,0,0,0,0,0,26,40.0,5.8,73.0,11.9,99742,281184,6.5
Michael Keane,Defender,Everton,4,BHA (H) 4 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,11,8.6,0.4,0.0,0.9,23250,312616,5.0
César Azpilicueta,Defender,Chelsea,4,CRY (H) 4 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,17,7.6,16.0,18.0,4.2,-27062,308792,5.9
Reece James,Defender,Chelsea,4,CRY (H) 4 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24920,1152060,5.1
Dwight McNeil,Midfielder,Burnley,4,NEW (A) 3 - 1,1,90,0,0,0,3,0,0,0,1,0,0,0,10,9.8,36.1,4.0,5.0,-4439,50828,6.0
Kurt Zouma,Defender,Chelsea,4,CRY (H) 4 - 0,13,90,1,0,1,0,0,0,0,0,0,0,1,36,46.8,2.2,21.0,7.0,-23094,124337,5.0
Alisson Ramses Becker,Goalkeeper,Liverpool,4,AVL (A) 7 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,33373,992958,6.0
Bukayo Saka,Midfielder,Arsenal,4,SHU (H) 2 - 1,8,86,1,0,0,1,0,0,0,0,0,0,1,29,40.6,6.0,53.0,10.0,-47534,243259,5.3
John McGinn,Midfielder,Aston Villa,4,LIV (H) 7 - 2,10,90,1,1,0,2,0,0,0,0,0,0,0,46,67.2,14.3,11.0,9.3,14247,50152,5.5
Michail Antonio,Forward,West Ham,4,LEI (A) 0 - 3,8,87,1,0,1,0,0,0,0,0,0,0,2,36,44.4,22.8,73.0,14.0,-81092,362949,6.3
Gabriel Fernando de Jesus,Forward,Man City,4,LEE (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-75534,75463,9.4
Stuart Armstrong,Midfielder,Southampton,4,WBA (H) 2 - 0,6,90,0,1,1,0,0,0,0,0,0,0,0,16,23.8,31.3,7.0,6.2,1387,16374,5.5
Pascal Groß,Midfielder,Brighton,4,EVE (A) 4 - 2,1,8,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1.8,0.0,0.4,-1100,7779,5.9
Jorge Luiz Frello Filho,Midfielder,Chelsea,4,CRY (H) 4 - 0,15,90,2,0,1,0,0,0,0,0,0,0,2,49,79.2,31.3,40.0,15.1,-44619,412226,5.1
Ola Aina,Defender,Fulham,4,WOL (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,16,14.2,18.2,0.0,3.2,0,0,4.5
Ademola Lookman,Midfielder,Fulham,4,WOL (A) 1 - 0,1,23,0,0,0,0,0,0,0,0,0,0,0,9,11.2,12.8,2.0,2.6,380,436,5.0
James Justin,Defender,Leicester,4,WHU (H) 0 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,11,8.2,3.5,2.0,1.4,166998,1636952,4.7
Conor Coady,Defender,Wolves,4,FUL (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,13.0,0.1,0.0,1.3,-33772,628713,5.0
James Rodríguez,Midfielder,Everton,4,BHA (H) 4 - 2,18,77,2,1,0,1,0,0,0,0,0,0,3,67,92.2,29.3,53.0,17.5,345974,2138184,7.7
Pablo Fornals,Midfielder,West Ham,4,LEI (A) 0 - 3,12,90,1,1,1,0,0,0,0,1,0,0,2,36,59.0,35.8,39.0,13.4,1034,7566,6.4
Ben White,Defender,Brighton,4,EVE (A) 4 - 2,0,90,0,0,0,4,0,0,0,0,0,0,0,13,25.4,3.1,0.0,2.9,-5843,106517,4.5
Eberechi Eze,Midfielder,Crystal Palace,4,CHE (A) 4 - 0,2,90,0,0,0,4,0,0,0,0,0,0,0,4,0.0,3.9,0.0,0.4,-2055,31637,5.9
Nélson Cabral Semedo,Defender,Wolves,4,FUL (H) 1 - 0,6,77,0,0,1,0,0,0,0,0,0,0,0,21,12.0,9.5,20.0,4.2,29218,75787,5.5
Victor Lindelöf,Defender,Man Utd,4,TOT (H) 1 - 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-14917,102580,4.9
Aaron Ramsdale,Goalkeeper,Sheffield Utd,4,ARS (A) 2 - 1,2,90,0,0,0,2,0,0,0,0,0,3,0,13,18.6,0.0,2.0,2.1,-45840,335363,5.0
Rúben Diogo da Silva Neves,Midfielder,Wolves,4,FUL (H) 1 - 0,2,90,0,0,1,0,0,0,0,1,0,0,0,7,8.2,2.7,9.0,2.0,-5498,146123,5.4
James Tarkowski,Defender,Burnley,4,NEW (A) 3 - 1,0,90,0,0,0,3,0,0,0,1,0,0,0,5,24.0,10.5,29.0,6.4,-43754,217072,5.4
Ashley Westwood,Midfielder,Burnley,4,NEW (A) 3 - 1,8,90,1,0,0,3,0,0,0,0,0,0,1,33,42.2,3.7,17.0,6.3,-4586,45251,5.5
Romain Saïss,Defender,Wolves,4,FUL (H) 1 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,26,14.2,6.7,18.0,3.9,29271,840002,5.1
Joël Veltman,Defender,Brighton,4,EVE (A) 4 - 2,0,45,0,0,0,2,0,0,0,0,0,0,0,10,16.6,4.9,4.0,2.6,-2785,15576,4.4
Lucas Digne,Defender,Everton,4,BHA (H) 4 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,16,14.8,20.7,4.0,4.0,95825,1119737,6.1
Tanguy Ndombele,Midfielder,Spurs,4,MUN (A) 1 - 6,7,68,1,0,0,1,0,0,0,0,0,0,0,30,44.4,14.1,43.0,10.2,-927,16143,5.9
